
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2014-02-27;29.024,55;3259244120993;30.394,31;3641534708822;30.668,15;3519878761663;30.143,30;174244362215;29.141,64;276899174020;30.385,01;3308093422800
2014-02-28;29.247,46;3278335536269;30.634,00;3672757962743;30.889,40;3549336187847;30.373,02;175908837037;29.375,95;278463889640;30.621,71;3330136747164
2014-03-01;29.247,46;3278335536269;30.634,00;3672757962743;30.889,40;3549336187847;30.373,02;175908837037;29.375,95;278463889640;30.621,71;3330136747164
2014-03-02;29.247,46;3278335536269;30.634,00;3672757962743;30.889,40;3549336187847;30.373,02;175908837037;29.375,95;278463889640;30.621,71;3330136747164
2014-03-03;29.238,84;3279285396815;30.617,73;3674180370384;30.868,80;3549576015530;30.366,03;176173967471;29.365,77;278413843706;30.599,86;3328507093811
2014-03-04;28.972,23;3244055981584;30.335,65;3640238471338;30.587,71;3516736416063;30.064,67;175020204168;29.089,59;272666309958;30.318,90;3294029195778
2014-03-05;29.148,72;3262636926152;30.511,96;3662409456567;30.769,59;3536127488696;30.281,20;176381094275;29.257,71;274545819779;30.488,26;3311631218716
2014-03-06;29.324,44;3282673601565;30.700,78;3687681262803;30.956,73;3558123631078;30.443,23;177496352019;29.441,91;276415785274;30.674,53;3332641121407
2014-03-07;29.371,31;3282390425077;30.742,15;3683731916140;31.011,19;3553401850428;30.510,43;177309259333;29.477,31;281372029173;30.720,65;3334780899870
2014-03-08;29.371,31;3282390425077;30.742,15;3683731916140;31.011,19;3553401850428;30.510,43;177309259333;29.477,31;281372029173;30.720,65;3334780899870
2014-03-09;29.371,31;3282390425077;30.742,15;3683731916140;31.011,19;3553401850428;30.510,43;177309259333;29.477,31;281372029173;30.720,65;3334780899870
2014-03-10;29.407,34;3283299972762;30.780,61;3686370662969;31.044,08;3555339210910;30.544,24;177640185331;29.517,58;281700741838;30.760,89;3335525170016
2014-03-11;29.470,60;3289959129506;30.849,92;3694594562554;31.120,99;3562858359279;30.582,49;178209224312;29.594,81;282674935952;30.830,11;3341616126108
2014-03-12;29.430,20;3286232747168;30.819,75;3699001616580;31.070,68;3554255980884;30.545,06;178796722205;29.565,25;282971544505;30.790,82;3338416339812
2014-03-13;29.372,70;3279984270742;30.754,42;3682220083838;31.018,18;3544184849350;30.467,24;178719088238;29.513,44;282629894206;30.739,12;3335042262075
2014-03-14;29.127,02;3253552376938;30.496,11;3647646597541;30.759,33;3512874595675;30.242,97;177581771322;29.273,85;280903404444;30.496,01;3309927270945
2014-03-15;29.127,02;3253552376938;30.496,11;3647646597541;30.759,33;3512874595675;30.242,97;177581771322;29.273,85;280903404444;30.496,01;3309927270945
2014-03-16;29.127,02;3253552376938;30.496,11;3647646597541;30.759,33;3512874595675;30.242,97;177581771322;29.273,85;280903404444;30.496,01;3309927270945
2014-03-17;29.072,04;3250098657317;30.433,86;3642410812448;30.711,46;3509072881644;30.172,53;178091098568;29.216,41;280627645852;30.424,14;3304061042334
2014-03-18;29.165,48;3253969512785;30.526,92;3651159377874;30.798,86;3514785214886;30.293,20;179229591025;29.308,40;278916686663;30.519,35;3307710753456
2014-03-19;29.373,66;3271746819093;30.753,90;3673939903458;31.017,09;3535549961518;30.525,51;180484408158;29.521,53;280434308333;30.745,00;3330531344149
2014-03-20;29.298,16;3260771590606;30.680,50;3659805034957;30.944,76;3522002525580;30.452,08;179928531653;29.446,55;283922778718;30.675,15;3321613247432
2014-03-21;29.168,76;3242390075068;30.548,91;3639018216837;30.822,54;3504921218015;30.320,36;179339185474;29.310,59;282548035134;30.553,13;3307190839156
2014-03-22;29.168,76;3242390075068;30.548,91;3639018216837;30.822,54;3504921218015;30.320,36;179339185474;29.310,59;282548035134;30.553,13;3307190839156
2014-03-23;29.168,76;3242390075068;30.548,91;3639018216837;30.822,54;3504921218015;30.320,36;179339185474;29.310,59;282548035134;30.553,13;3307190839156
2014-03-24;29.025,50;3225030062745;30.390,98;3620077617150;30.677,25;3487567104999;30.175,66;177985314838;29.166,71;281184777309;30.395,57;3288344904539
2014-03-25;29.072,24;3228958916323;30.434,41;3624321150281;30.707,98;3487505640629;30.209,19;178175513942;29.211,92;281453911104;30.442,81;3292136873616
2014-03-26;29.113,87;3233029146918;30.484,12;3629481350536;30.770,06;3494469815663;30.259,07;178576510322;29.236,88;281619571947;30.496,11;3298327749135
2014-03-27;29.050,99;3226590830342;30.419,01;3621216996148;30.702,73;3486162063097;30.224,78;178461227406;29.176,77;281162382805;30.431,03;3291094339744
2014-03-28;28.967,85;3216553616322;30.332,48;3608679213410;30.620,02;3475412294660;30.133,61;177953639948;29.084,15;280303424019;30.350,64;3281918391848
2014-03-29;28.967,85;3216553616322;30.332,48;3608679213410;30.620,02;3475412294660;30.133,61;177953639948;29.084,15;280303424019;30.350,64;3281918391848
2014-03-30;28.967,85;3216553616322;30.332,48;3608679213410;30.620,02;3475412294660;30.133,61;177953639948;29.084,15;280303424019;30.350,64;3281918391848
2014-03-31;29.154,13;3228906521195;30.538,34;3625655903472;30.812,05;3489096364398;30.341,34;179170907834;29.268,21;281448982010;30.537,79;3294212662001
2014-04-01;29.346,25;3241928245181;30.737,44;3649281151999;31.019,00;3510130454492;30.533,69;181476162989;29.462,72;279540211417;30.740,20;3310309154455
2014-04-02;29.507,99;3259140473340;30.910,74;3669032696559;31.171,79;3527871228769;30.699,60;182638596559;29.617,96;281032488886;30.897,01;3327298800422
2014-04-03;29.705,79;3280634713871;31.109,78;3692632514875;31.375,79;3551543429441;30.911,67;184055149968;29.818,92;282932701179;31.098,29;3349577539323
2014-04-04;29.741,92;3283952339588;31.147,83;3697743202765;31.413,90;3558170424282;30.949,79;184389386293;29.846,09;287897619831;31.135,55;3353536859221
2014-04-05;29.741,92;3283952339588;31.147,83;3697743202765;31.413,90;3558170424282;30.949,79;184389386293;29.846,09;287897619831;31.135,55;3353536859221
2014-04-06;29.741,92;3283952339588;31.147,83;3697743202765;31.413,90;3558170424282;30.949,79;184389386293;29.846,09;287897619831;31.135,55;3353536859221
2014-04-07;29.626,45;3272430603989;31.030,56;3688692403131;31.299,21;3554800749430;30.847,70;184151191942;29.732,23;286877117737;31.022,21;3341743071514
2014-04-08;29.463,46;3261634272595;30.857,80;3672946326638;31.129,10;3541097860551;30.671,07;183256801057;29.567,29;285364952219;30.851,95;3324833900590
2014-04-09;29.359,27;3251182785372;30.751,70;3662203377607;31.021,12;3532452308877;30.574,02;183006004803;29.471,98;284499373994;30.744,06;3313539928900
2014-04-10;29.561,33;3274057672667;30.970,04;3689027166647;31.234,98;3559558731320;30.807,36;184548226546;29.669,77;286475714288;30.961,48;3336949634129
2014-04-11;29.341,19;3250929841788;30.744,86;3664173973357;31.014,45;3535743774129;30.580,54;183435498623;29.463,90;284595026242;30.741,73;3314402212241
2014-04-12;29.341,19;3250929841788;30.744,86;3664173973357;31.014,45;3535743774129;30.580,54;183435498623;29.463,90;284595026242;30.741,73;3314402212241
2014-04-13;29.341,19;3250929841788;30.744,86;3664173973357;31.014,45;3535743774129;30.580,54;183435498623;29.463,90;284595026242;30.741,73;3314402212241
2014-04-14;29.318,16;3253646694717;30.724,91;3667331665670;30.995,24;3538523781087;30.560,11;183549852734;29.448,96;285015520964;30.722,34;3316083162455
2014-04-15;29.413,61;3260077504620;30.828,21;3687856794469;31.094,78;3556473078309;30.672,65;186723810339;29.544,25;283112981646;30.809,90;3327448462771
2014-04-16;29.531,43;3274827379822;30.947,31;3703549450250;31.212,30;3570268646498;30.782,96;187720776072;29.657,04;284297435256;30.934,45;3342827703798
2014-04-17;29.740,36;3296493036620;31.158,66;3728019041175;31.428,44;3593305234220;30.991,98;189138993385;29.859,99;286330815673;31.146,16;3365853953673
2014-04-18;29.740,36;3296493036620;31.158,66;3728019041175;31.428,44;3593305234220;30.991,98;189138993385;29.859,99;286330815673;31.146,16;3365853953673
2014-04-19;29.740,36;3296493036620;31.158,66;3728019041175;31.428,44;3593305234220;30.991,98;189138993385;29.859,99;286330815673;31.146,16;3365853953673
2014-04-20;29.740,36;3296493036620;31.158,66;3728019041175;31.428,44;3593305234220;30.991,98;189138993385;29.859,99;286330815673;31.146,16;3365853953673
2014-04-21;29.859,94;3309389105640;31.285,06;3741682295837;31.563,84;3606701002375;31.130,99;189996604728;29.974,17;291857189720;31.273,95;3378853756635
2014-04-22;29.854,32;3302457991826;31.275,30;3728670564285;31.546,86;3587432832384;31.122,07;188881861220;29.964,77;291750341090;31.266,00;3371647805380
2014-04-23;30.079,99;3326460383752;31.517,71;3755835587731;31.784,92;3611922715984;31.350,73;190230519627;30.190,69;293965151253;31.507,33;3397056252137
2014-04-24;30.106,03;3328178172062;31.538,88;3757670058108;31.812,58;3614358805196;31.363,51;190273785988;30.216,79;294304795905;31.540,05;3399445224439
2014-04-25;29.957,90;3312389098986;31.383,02;3738025107003;31.666,11;3596752837115;31.202,21;189115584423;30.059,58;292846192663;31.381,54;3380773141040
2014-04-26;29.957,90;3312389098986;31.383,02;3738025107003;31.666,11;3596752837115;31.202,21;189115584423;30.059,58;292846192663;31.381,54;3380773141040
2014-04-27;29.957,90;3312389098986;31.383,02;3738025107003;31.666,11;3596752837115;31.202,21;189115584423;30.059,58;292846192663;31.381,54;3380773141040
2014-04-28;29.805,58;3296142638804;31.217,38;3718486900446;31.504,10;3579473382969;31.027,86;188119042884;29.910,11;291422702352;31.220,80;3363504412771
2014-04-29;29.757,40;3291282274504;31.165,48;3712129824750;31.451,93;3573396130287;30.990,61;187912203886;29.858,52;291008702287;31.162,41;3357358738547
2014-04-30;29.898,34;3299215246718;31.325,42;3723248069559;31.602,01;3582674342785;31.160,92;188845396643;30.014,46;292134451901;31.310,68;3366728071744
2014-05-01;29.898,34;3299215246718;31.325,42;3723248069559;31.602,01;3582674342785;31.160,92;188845396643;30.014,46;292134451901;31.310,68;3366728071744
2014-05-02;30.122,58;3316409502401;31.555,44;3754337026277;31.841,12;3605294165335;31.374,05;190950238365;30.246,65;290451589163;31.548,28;3387689937515
2014-05-03;30.122,58;3316409502401;31.555,44;3754337026277;31.841,12;3605294165335;31.374,05;190950238365;30.246,65;290451589163;31.548,28;3387689937515
2014-05-04;30.122,58;3316409502401;31.555,44;3754337026277;31.841,12;3605294165335;31.374,05;190950238365;30.246,65;290451589163;31.548,28;3387689937515
2014-05-05;30.183,33;3322725028881;31.618,15;3761477094030;31.896,78;3610471073631;31.442,37;191517804265;30.301,97;290995327306;31.615,41;3394923390032
2014-05-06;30.220,42;3331961024213;31.654,30;3777137424187;31.932,02;3627331614893;31.468,22;192637001736;30.344,21;293555953493;31.654,10;3404698822493
2014-05-07;30.212,90;3332185126191;31.641,84;3777574829283;31.920,66;3627654295310;31.457,05;193041642726;30.359,88;293841721352;31.654,86;3405739687321
2014-05-08;30.232,62;3334376419318;31.658,44;3780200917628;31.931,71;3628083628691;31.495,71;193389717656;30.362,15;293849551038;31.677,36;3408331205821
2014-05-09;29.896,85;3296131475408;31.316,99;3736409250564;31.570,42;3581007519067;31.159,14;191231027052;30.019,65;290376882987;31.319,27;3368532923758
2014-05-10;29.896,85;3296131475408;31.316,99;3736409250564;31.570,42;3581007519067;31.159,14;191231027052;30.019,65;290376882987;31.319,27;3368532923758
2014-05-11;29.896,85;3296131475408;31.316,99;3736409250564;31.570,42;3581007519067;31.159,14;191231027052;30.019,65;290376882987;31.319,27;3368532923758
2014-05-12;29.905,29;3297133064243;31.321,17;3738488633755;31.570,86;3580921750197;31.145,43;191317979573;30.007,54;290216317922;31.327,14;3369303456933
2014-05-13;29.906,15;3299320724120;31.320,38;3742530165483;31.569,58;3583475452692;31.141,19;191835534465;29.994,30;290316171360;31.320,16;3370198936934
2014-05-14;29.941,93;3309455998393;31.361,93;3758835174242;31.610,55;3596281299389;31.178,72;192896715355;30.026,15;291255075483;31.361,93;3381297839004
2014-05-15;30.044,54;3320186170876;31.469,60;3781962330582;31.708,96;3610331607858;31.272,40;196326522194;30.131,70;289573799392;31.462,21;3386552236613
2014-05-16;30.067,57;3323651364902;31.488,45;3786054907416;31.716,66;3614435718714;31.276,93;196599812634;30.157,51;289821171509;31.480,88;3391588674955
2014-05-17;30.067,57;3323651364902;31.488,45;3786054907416;31.716,66;3614435718714;31.276,93;196599812634;30.157,51;289821171509;31.480,88;3391588674955
2014-05-18;30.067,57;3323651364902;31.488,45;3786054907416;31.716,66;3614435718714;31.276,93;196599812634;30.157,51;289821171509;31.480,88;3391588674955
2014-05-19;30.001,79;3316948102064;31.427,97;3780038383706;31.663,35;3609740387765;31.210,55;196322092448;30.083,56;292565850811;31.411,26;3390408956790
2014-05-20;29.966,98;3311968290900;31.387,78;3776093195367;31.627,48;3605373458465;31.170,27;196066690192;30.049,02;292287098600;31.372,74;3386954637059
2014-05-21;29.966,98;3311968290900;31.387,78;3776093195367;31.627,48;3605373458465;31.170,27;196066690192;30.049,02;292287098600;31.372,74;3386954637059
2014-05-22;30.045,73;3319188362972;31.472,30;3785408710212;31.711,88;3616326559413;31.234,82;196429659934;30.136,47;293117967131;31.463,41;3396523288840
2014-05-23;30.148,87;3330245490346;31.580,35;3798749811522;31.821,22;3629430466590;31.343,68;197122092146;30.234,39;294065283037;31.573,65;3409343148447
2014-05-24;30.148,87;3330245490346;31.580,35;3798749811522;31.821,22;3629430466590;31.343,68;197122092146;30.234,39;294065283037;31.573,65;3409343148447
2014-05-25;30.148,87;3330245490346;31.580,35;3798749811522;31.821,22;3629430466590;31.343,68;197122092146;30.234,39;294065283037;31.573,65;3409343148447
2014-05-26;30.374,47;3354873952046;31.818,15;3827155098004;32.048,79;3656027701569;31.579,40;198747497888;30.459,24;296287088641;31.811,71;3436034471680
2014-05-27;30.403,38;3357826506529;31.851,61;3830492269342;32.092,38;3660607056028;31.619,11;199184056439;30.496,66;296658968779;31.850,16;3439813196183
2014-05-28;30.472,39;3365908349574;31.912,93;3839745394629;32.156,38;3669066862194;31.669,79;199603646937;30.555,05;297304125450;31.913,19;3448058497403
2014-05-29;30.355,03;3353057285409;31.797,27;3827677956033;32.038,68;3656010238543;31.571,11;199498609489;30.432,99;296104267543;31.801,76;3436314933896
2014-05-30;30.251,06;3334695745964;31.694,34;3810538101991;31.937,19;3639053613480;31.470,19;198476469465;30.337,12;294490170618;31.700,38;3419646066733
2014-05-31;30.251,06;3334695745964;31.694,34;3810538101991;31.937,19;3639053613480;31.470,19;198476469465;30.337,12;294490170618;31.700,38;3419646066733
2014-06-01;30.251,06;3334695745964;31.694,34;3810538101991;31.937,19;3639053613480;31.470,19;198476469465;30.337,12;294490170618;31.700,38;3419646066733
2014-06-02;30.315,01;3342350071830;31.757,65;3818204577768;32.005,17;3647293968712;31.517,93;198858117585;30.402,23;295124579857;31.762,65;3425858522229
2014-06-03;30.311,74;3325449890677;31.755,60;3822691614112;32.002,17;3643586396993;31.522,48;200645727967;30.400,25;289746946564;31.762,08;3431724512258
2014-06-04;30.351,20;3330277855070;31.798,90;3827462989486;32.043,38;3648436263865;31.575,72;201027524587;30.446,24;290255804317;31.797,89;3435121808515
2014-06-05;30.417,73;3337968783034;31.867,87;3836370238111;32.106,66;3656198712144;31.638,96;201296839405;30.505,13;293806748086;31.866,35;3443110768416
2014-06-06;30.519,30;3349527826042;31.971,47;3851029013397;32.211,65;3668639129289;31.761,13;202350390686;30.610,20;294743386250;31.975,90;3456410458839
2014-06-07;30.519,30;3349527826042;31.971,47;3851029013397;32.211,65;3668639129289;31.761,13;202350390686;30.610,20;294743386250;31.975,90;3456410458839
2014-06-08;30.519,30;3349527826042;31.971,47;3851029013397;32.211,65;3668639129289;31.761,13;202350390686;30.610,20;294743386250;31.975,90;3456410458839
2014-06-09;30.527,55;3351385300422;31.981,65;3852779690345;32.232,67;3671952407011;31.789,26;202674074697;30.615,96;294868655607;31.989,16;3457837905534
2014-06-10;30.617,43;3361987822731;32.064,37;3862823642775;32.321,80;3682793153176;31.854,68;203344856701;30.699,79;295725285296;32.078,23;3468167440025
2014-06-11;30.785,97;3380926425789;32.236,40;3885491115664;32.486,09;3702004463344;32.024,56;204944996409;30.862,23;297468293578;32.243,87;3487766628333
2014-06-12;30.786,53;3385859802777;32.240,08;3893750054100;32.481,00;3706802527471;32.017,34;205944465170;30.865,40;298021514883;32.241,22;3492906450232
2014-06-13;30.694,70;3380575642130;32.144,38;3885374668599;32.388,10;3702808958360;31.921,53;206182650402;30.775,97;297327267390;32.140,27;3488759250214
2014-06-14;30.694,70;3380575642130;32.144,38;3885374668599;32.388,10;3702808958360;31.921,53;206182650402;30.775,97;297327267390;32.140,27;3488759250214
2014-06-15;30.694,70;3380575642130;32.144,38;3885374668599;32.388,10;3702808958360;31.921,53;206182650402;30.775,97;297327267390;32.140,27;3488759250214
2014-06-16;30.717,05;3387230287529;32.172,36;3893737047098;32.413,95;3709682466509;31.943,45;207197811115;30.796,37;297797195673;32.171,02;3496156818103
2014-06-17;30.752,08;3386758267927;32.204,50;3907327928073;32.441,97;3715249469843;31.971,38;210808218476;30.827,30;295166896636;32.204,83;3492456571585
2014-06-18;30.799,50;3391993566259;32.250,79;3913051128165;32.486,78;3717416580627;32.010,58;211057439609;30.867,17;299318290359;32.253,32;3497755909341
2014-06-19;30.919,31;3404192751694;32.370,56;3926924065028;32.612,86;3732327767901;32.126,68;211804757114;30.991,35;300519131705;32.384,47;3511704277193
2014-06-20;30.932,60;3405358937130;32.389,84;3929362104262;32.626,20;3731843002528;32.151,68;211902311527;31.009,02;300796803204;32.399,53;3512567736678
2014-06-21;30.932,60;3405358937130;32.389,84;3929362104262;32.626,20;3731843002528;32.151,68;211902311527;31.009,02;300796803204;32.399,53;3512567736678
2014-06-22;30.932,60;3405358937130;32.389,84;3929362104262;32.626,20;3731843002528;32.151,68;211902311527;31.009,02;300796803204;32.399,53;3512567736678
2014-06-23;30.937,58;3405787172972;32.395,04;3929780533903;32.632,76;3732810188995;32.160,21;211908911615;31.013,50;300831528272;32.406,69;3514222002507
2014-06-24;30.775,95;3388023818124;32.220,82;3908208781294;32.472,73;3714537953220;31.993,30;210840124287;30.850,57;299253321256;32.228,18;3494757973446
2014-06-25;30.669,08;3376665942364;32.114,23;3896414323890;32.366,08;3702216600486;31.886,25;210197088920;30.749,53;298327488071;32.117,27;3483564954016
2014-06-26;30.676,36;3377135503531;32.117,63;3897643042533;32.372,17;3703319798155;31.883,51;210317084604;30.752,06;298365941393;32.117,70;3483513646854
2014-06-27;30.694,39;3379208833193;32.144,86;3903198300707;32.392,01;3706647014421;31.897,51;210559376239;30.772,50;298652132673;32.141,19;3486682010248
2014-06-28;30.694,39;3379208833193;32.144,86;3903198300707;32.392,01;3706647014421;31.897,51;210559376239;30.772,50;298652132673;32.141,19;3486682010248
2014-06-29;30.694,39;3379208833193;32.144,86;3903198300707;32.392,01;3706647014421;31.897,51;210559376239;30.772,50;298652132673;32.141,19;3486682010248
2014-06-30;30.733,56;3376944031830;32.191,76;3902568688220;32.442,24;3704526191858;31.943,41;211072521003;30.817,54;298433883666;32.188,90;3485296587114
2014-07-01;30.853,50;3380875316378;32.315,57;3926589830554;32.557,67;3711311171562;32.065,17;214212505378;30.941,39;295177661250;32.308,70;3495527138145
2014-07-02;30.929,91;3390145292799;32.399,04;3935580808561;32.637,96;3720201691013;32.144,73;214898761920;31.016,67;295945446362;32.394,00;3503591313173
2014-07-03;31.022,72;3399985073265;32.496,85;3947097864732;32.728,68;3729667243184;32.234,78;215472213271;31.099,47;300310058931;32.489,99;3510461606021
2014-07-04;31.058,54;3404273821083;32.535,76;3953821326610;32.768,09;3735099991735;32.287,30;215997565096;31.134,69;300664880375;32.534,66;3514097935368
2014-07-05;31.058,54;3404273821083;32.535,76;3953821326610;32.768,09;3735099991735;32.287,30;215997565096;31.134,69;300664880375;32.534,66;3514097935368
2014-07-06;31.058,54;3404273821083;32.535,76;3953821326610;32.768,09;3735099991735;32.287,30;215997565096;31.134,69;300664880375;32.534,66;3514097935368
2014-07-07;30.982,99;3396363262193;32.460,82;3946669911282;32.689,42;3727165282569;32.207,82;215864439943;31.061,60;299999698837;32.464,86;3508547763832
2014-07-08;30.999,59;3398094174424;32.481,86;3949968655394;32.714,00;3732277807090;32.229,10;216129481400;31.088,10;300313997547;32.479,23;3511427155792
2014-07-09;31.013,76;3400765637506;32.496,64;3954486201985;32.734,55;3738014034485;32.247,24;216700861631;31.100,99;300501461676;32.486,97;3513472961172
2014-07-10;31.120,54;3413733237012;32.617,02;3971837725388;32.848,93;3754502026370;32.364,15;217810291629;31.210,74;301645406826;32.602,56;3531595863356
2014-07-11;31.055,63;3409732432825;32.550,60;3969266383821;32.784,19;3750653602322;32.295,20;217870674159;31.144,48;301170429960;32.535,17;3528123874319
2014-07-12;31.055,63;3409732432825;32.550,60;3969266383821;32.784,19;3750653602322;32.295,20;217870674159;31.144,48;301170429960;32.535,17;3528123874319
2014-07-13;31.055,63;3409732432825;32.550,60;3969266383821;32.784,19;3750653602322;32.295,20;217870674159;31.144,48;301170429960;32.535,17;3528123874319
2014-07-14;31.091,45;3419132381081;32.586,37;3981955200381;32.826,76;3761246648929;32.326,14;218808804527;31.179,10;302075660672;32.577,65;3538342041366
2014-07-15;31.195,41;3434386369909;32.687,20;4002704858425;32.928,62;3778317030143;32.428,29;225278296055;31.275,53;299819074494;32.677,47;3551034900105
2014-07-16;31.195,41;3434386369909;32.687,20;4002704858425;32.928,62;3778317030143;32.428,29;225278296055;31.275,53;299819074494;32.677,47;3551034900105
2014-07-17;31.333,00;3450893407907;32.834,96;4023216872469;33.073,30;3797889952264;32.565,49;226476948459;31.426,76;301421124536;32.821,46;3569394310532
2014-07-18;31.375,64;3458162944069;32.878,78;4029278786518;33.109,71;3802798292094;32.616,78;226971949622;31.459,26;305305840427;32.856,20;3573874183412
2014-07-19;31.375,64;3458162944069;32.878,78;4029278786518;33.109,71;3802798292094;32.616,78;226971949622;31.459,26;305305840427;32.856,20;3573874183412
2014-07-20;31.375,64;3458162944069;32.878,78;4029278786518;33.109,71;3802798292094;32.616,78;226971949622;31.459,26;305305840427;32.856,20;3573874183412
2014-07-21;31.628,49;3486669670581;33.131,48;4060981927140;33.364,76;3833485980791;32.858,18;228801588578;31.691,81;307575059081;33.110,49;3602473049599
2014-07-22;31.563,92;3478300292852;33.057,44;4052965681947;33.295,01;3825840456103;32.772,56;228351577646;31.617,90;306899080689;33.043,91;3597170853624
2014-07-23;31.646,81;3487976259396;33.141,93;4062247349410;33.386,25;3834833494477;32.851,58;228788442999;31.695,62;307712462613;33.126,20;3603765416451
2014-07-24;31.704,69;3492979099223;33.209,31;4069911219453;33.450,97;3841832001711;32.905,51;229375153973;31.748,23;308183752234;33.192,10;3609752504420
2014-07-25;31.707,56;3493326297464;33.210,27;4071158468767;33.454,03;3842173064278;32.918,35;229203825039;31.750,00;308115533964;33.192,38;3610722961302
2014-07-26;31.707,56;3493326297464;33.210,27;4071158468767;33.454,03;3842173064278;32.918,35;229203825039;31.750,00;308115533964;33.192,38;3610722961302
2014-07-27;31.707,56;3493326297464;33.210,27;4071158468767;33.454,03;3842173064278;32.918,35;229203825039;31.750,00;308115533964;33.192,38;3610722961302
2014-07-28;31.640,26;3485818359333;33.143,80;4063028101305;33.387,07;3834874267701;32.849,67;229168029792;31.684,16;307495870953;33.132,83;3604751531239
2014-07-29;31.629,14;3484494752384;33.128,57;4062912773559;33.370,15;3833253581334;32.822,54;229145403627;31.666,75;307375684990;33.116,35;3603413230644
2014-07-30;31.701,09;3494154457346;33.203,72;4074052567906;33.442,60;3844057829202;32.897,16;229631283527;31.740,94;308149351852;33.188,19;3612904348408
2014-07-31;31.848,66;3504290298482;33.365,64;4089147871308;33.596,85;3854987010668;33.061,24;230829857104;31.886,63;308931348906;33.338,14;3622885049120
2014-08-01;31.605,74;3473129994691;33.115,36;4065540248684;33.342,42;3821127171285;32.798,49;232070624189;31.643,91;303089695823;33.083,56;3595582831337
2014-08-02;31.605,74;3473129994691;33.115,36;4065540248684;33.342,42;3821127171285;32.798,49;232070624189;31.643,91;303089695823;33.083,56;3595582831337
2014-08-03;31.605,74;3473129994691;33.115,36;4065540248684;33.342,42;3821127171285;32.798,49;232070624189;31.643,91;303089695823;33.083,56;3595582831337
2014-08-04;31.492,97;3463469629331;32.998,73;4050964203638;33.227,02;3809347399492;32.688,67;231367462079;31.535,87;302129857120;32.970,62;3584713274390
2014-08-05;31.625,58;3479696373350;33.142,64;4069132198460;33.372,27;3826407564175;32.831,81;232573505824;31.677,65;312452202967;33.114,87;3600407511146
2014-08-06;31.701,23;3484652323757;33.223,40;4075606072971;33.448,67;3829235498209;32.919,70;232546097093;31.758,04;313206227218;33.190,47;3606411651962
2014-08-07;31.643,98;3470241679286;33.158,34;4049176766843;33.384,40;3805003689495;32.848,93;231119203973;31.689,95;312162111116;33.118,60;3592025427148
2014-08-08;31.472,34;3447711003433;32.977,38;4017475261781;33.206,23;3776359983132;32.665,04;229091271637;31.518,09;310393939922;32.930,69;3567095824327
2014-08-09;31.472,34;3447711003433;32.977,38;4017475261781;33.206,23;3776359983132;32.665,04;229091271637;31.518,09;310393939922;32.930,69;3567095824327
2014-08-10;31.472,34;3447711003433;32.977,38;4017475261781;33.206,23;3776359983132;32.665,04;229091271637;31.518,09;310393939922;32.930,69;3567095824327
2014-08-11;31.529,15;3450495363474;33.038,87;4016759473980;33.270,47;3775496957937;32.705,71;228746494235;31.573,59;310888388943;32.997,39;3570965070363
2014-08-12;31.662,07;3462046966994;33.174,45;4029480842755;33.409,86;3786324884856;32.849,50;229589048022;31.698,61;312005733346;33.128,83;3582737904822
2014-08-13;31.763,14;3475786241719;33.290,09;4047585816931;33.519,96;3801272967020;32.954,20;231483730954;31.805,84;313556505756;33.247,69;3600098723402
2014-08-14;31.914,04;3497819116468;33.448,90;4066954847607;33.680,29;3825797700302;33.102,93;233307490817;31.955,16;315227946721;33.400,60;3619187895059
2014-08-15;31.914,04;3497819116468;33.448,90;4066954847607;33.680,29;3825797700302;33.102,93;233307490817;31.955,16;315227946721;33.400,60;3619187895059
2014-08-16;31.914,04;3497819116468;33.448,90;4066954847607;33.680,29;3825797700302;33.102,93;233307490817;31.955,16;315227946721;33.400,60;3619187895059
2014-08-17;31.914,04;3497819116468;33.448,90;4066954847607;33.680,29;3825797700302;33.102,93;233307490817;31.955,16;315227946721;33.400,60;3619187895059
2014-08-18;32.046,49;3507327444363;33.588,81;4091008299770;33.813,48;3837418311121;33.238,01;238845199821;32.084,40;313857856532;33.536,40;3625223044210
2014-08-19;32.149,73;3515862484490;33.703,86;4103617557338;33.930,17;3848770499460;33.351,41;239391401427;32.191,71;314838996664;33.653,46;3635749603266
2014-08-20;32.376,83;3540854262330;33.945,55;4133210903965;34.167,45;3875251555909;33.568,95;241080222251;32.396,65;328701965546;33.892,05;3660385134653
2014-08-21;32.576,33;3564198925726;34.164,47;4161499600112;34.381,55;3902210767135;33.763,26;243017813307;32.589,11;330677351087;34.103,09;3684683906500
2014-08-22;32.649,94;3574893310090;34.237,11;4175243966302;34.450,34;3912346607219;33.833,62;244024745381;32.646,73;331319837397;34.168,54;3693817277934
2014-08-23;32.649,94;3574893310090;34.237,11;4175243966302;34.450,34;3912346607219;33.833,62;244024745381;32.646,73;331319837397;34.168,54;3693817277934
2014-08-24;32.649,94;3574893310090;34.237,11;4175243966302;34.450,34;3912346607219;33.833,62;244024745381;32.646,73;331319837397;34.168,54;3693817277934
2014-08-25;32.620,18;3621400590194;34.209,44;4307686503412;34.424,81;4055573242196;33.803,17;252481168766;32.620,29;332083283135;34.139,57;3725118424563
